consumer_id,tradeline_id,subscriber_name,subscriber_code,account_type,opened,closed,credit_limit,high_credit,balance,past_due,payment_status,terms,months_reviewed
C1103,T03236,Bank_859,SUB33895,mortgage,2023-03-19,2026-03-18,0,450000,314723.59,250,current,R,31
C1103,T03237,Bank_974,SUB39240,installment,2019-04-17,2022-04-16,0,12000,7082.97,250,60_days_late,R,78
C1104,T03238,Bank_596,SUB99343,installment,2012-04-17,,0,12000,8555.95,100,current,R,162
C1104,T03239,Bank_264,SUB34317,mortgage,2010-10-28,2011-10-28,0,180000,176170.37,250,current,R,180
C1105,T03240,Bank_332,SUB94425,mortgage,2014-05-26,2018-05-25,0,180000,93871.08,250,current,R,137
C1105,T03241,Bank_460,SUB35788,mortgage,2021-01-09,2023-01-09,0,250000,52187.81,0,current,R,57
C1105,T03242,Bank_181,SUB89876,revolving,2020-09-27,2022-09-27,30000,30000,15641.89,500,current,R,61
C1105,T03243,Bank_816,SUB34270,mortgage,2010-06-08,2015-06-07,0,320000,110933.3,500,current,R,184
C1106,T03244,Bank_717,SUB49780,revolving,2025-03-08,2027-03-08,1000,1000,482.77,100,current,R,7
C1106,T03245,Bank_857,SUB58068,mortgage,2019-07-22,2023-07-21,0,320000,58067.24,500,current,R,75
C1106,T03246,Bank_440,SUB27063,mortgage,2022-06-02,2026-06-01,0,250000,164497.24,100,current,R,40
C1107,T03247,Bank_520,SUB33322,revolving,2021-11-22,2022-11-22,30000,30000,19836.82,500,current,R,47
C1107,T03248,Bank_856,SUB51035,installment,2019-02-05,2023-02-04,0,22000,19370.82,500,60_days_late,R,80
C1107,T03249,Bank_832,SUB30431,installment,2022-05-16,2024-05-15,0,18000,3306.68,500,current,R,41
C1107,T03250,Bank_160,SUB97261,revolving,2010-07-11,2012-07-10,10000,10000,6285.65,250,current,R,183
C1108,T03251,Bank_766,SUB13953,revolving,2025-02-12,2028-02-12,1000,1000,61.29,750,current,R,8
C1108,T03252,Bank_980,SUB62671,revolving,2021-04-24,,30000,30000,29041.28,500,current,R,54
C1109,T03253,Bank_618,SUB64208,installment,2024-05-15,2025-05-15,0,22000,14179.1,500,current,R,17
C1109,T03254,Bank_850,SUB14805,mortgage,2017-01-15,,0,180000,83123.07,100,current,R,105
C1109,T03255,Bank_207,SUB24741,installment,2013-03-10,,0,8000,3016.34,500,60_days_late,R,151
C1110,T03256,Bank_897,SUB18091,revolving,2025-05-23,2026-05-23,5000,5000,1329.65,100,current,R,5
C1110,T03257,Bank_715,SUB37263,mortgage,2024-03-23,2025-03-23,0,320000,288260.74,100,current,R,19
C1110,T03258,Bank_311,SUB19835,revolving,2010-12-14,2013-12-13,2000,2000,180.9,500,current,R,178
C1110,T03259,Bank_525,SUB12021,revolving,2010-06-12,2012-06-11,5000,5000,3594.11,500,current,R,184
C1111,T03260,Bank_459,SUB25786,installment,2024-06-21,2025-06-21,0,12000,4220.89,750,current,R,16
C1111,T03261,Bank_217,SUB23725,installment,2018-12-05,,0,8000,5423.1,250,current,R,82
C1111,T03262,Bank_731,SUB35271,revolving,2020-02-04,2024-02-03,30000,30000,14161.42,250,current,R,68
C1112,T03263,Bank_291,SUB51628,installment,2013-01-13,2017-01-12,0,8000,5012.26,0,current,R,153
C1112,T03264,Bank_248,SUB52193,installment,2021-04-04,2022-04-04,0,12000,5991.51,250,current,R,54
C1112,T03265,Bank_135,SUB89915,installment,2011-09-21,,0,12000,3703.39,750,current,R,169
C1113,T03266,Bank_953,SUB87434,revolving,2014-06-25,,10000,10000,574.17,250,current,R,136
C1113,T03267,Bank_982,SUB91832,revolving,2013-12-27,2014-12-27,20000,20000,12134.21,250,current,R,142
C1113,T03268,Bank_558,SUB50095,mortgage,2024-12-04,,0,250000,163823.76,250,current,R,10
C1114,T03269,Bank_438,SUB15760,mortgage,2012-06-23,2015-06-23,0,250000,197125.27,250,current,R,160
C1114,T03270,Bank_385,SUB81919,installment,2014-07-14,2016-07-13,0,12000,6374.93,750,current,R,135
C1114,T03271,Bank_853,SUB65845,mortgage,2012-02-02,2014-02-01,0,250000,172721.33,500,current,R,164
C1114,T03272,Bank_622,SUB27662,mortgage,2025-08-16,2027-08-16,0,450000,205783.25,100,current,R,2
C1115,T03273,Bank_199,SUB56591,revolving,2011-09-20,2014-09-19,30000,30000,20604.92,250,current,R,169
C1115,T03274,Bank_116,SUB20793,mortgage,2024-10-06,2026-10-06,0,250000,194948.75,750,current,R,12
C1115,T03275,Bank_798,SUB83695,mortgage,2024-03-19,2027-03-19,0,180000,120967.32,750,current,R,19
C1116,T03276,Bank_284,SUB96283,revolving,2023-02-03,,20000,20000,5600.68,100,current,R,32
C1116,T03277,Bank_697,SUB88056,revolving,2025-07-16,2029-07-15,20000,20000,8414.47,250,current,R,3
C1116,T03278,Bank_638,SUB94618,mortgage,2021-01-13,2025-01-12,0,450000,193986.07,500,current,R,57
C1117,T03279,Bank_808,SUB87403,mortgage,2011-06-27,,0,180000,98363.31,250,current,R,172
C1117,T03280,Bank_964,SUB26620,installment,2011-06-12,,0,18000,14183.74,500,current,R,172
C1118,T03281,Bank_194,SUB86187,revolving,2016-07-03,2019-07-03,30000,30000,5785.68,100,current,R,111
C1118,T03282,Bank_957,SUB22278,mortgage,2013-11-17,2016-11-16,0,250000,104133.74,100,current,R,143
C1118,T03283,Bank_783,SUB15327,revolving,2024-08-09,2025-08-09,10000,10000,4380.35,100,60_days_late,R,14
C1119,T03284,Bank_735,SUB52236,mortgage,2016-08-11,2018-08-11,0,180000,61039.48,250,30_days_late,R,110
C1119,T03285,Bank_534,SUB74972,installment,2011-12-18,2016-12-16,0,8000,7127.24,0,current,R,166
C1119,T03286,Bank_423,SUB42549,installment,2019-09-14,2022-09-13,0,22000,20536.03,500,60_days_late,R,73
C1120,T03287,Bank_880,SUB13377,installment,2025-05-07,2027-05-07,0,8000,4139.16,750,current,R,5
C1120,T03288,Bank_967,SUB41369,revolving,2016-08-18,2017-08-18,1000,1000,259.11,100,current,R,110
C1120,T03289,Bank_510,SUB62243,mortgage,2018-02-27,2019-02-27,0,180000,103271.55,500,current,R,92
C1121,T03290,Bank_823,SUB62255,mortgage,2010-08-13,2013-08-12,0,180000,52104.35,500,current,R,182
C1121,T03291,Bank_763,SUB14928,installment,2012-07-21,2014-07-21,0,22000,3232.77,500,current,R,159
C1122,T03292,Bank_193,SUB79520,mortgage,2022-01-24,2027-01-23,0,320000,267957.95,500,current,R,45
C1122,T03293,Bank_460,SUB34928,installment,2020-07-18,2024-07-17,0,12000,10029.82,750,60_days_late,R,63
C1123,T03294,Bank_329,SUB39437,installment,2012-09-02,2017-09-01,0,22000,9112.28,500,current,R,157
C1123,T03295,Bank_579,SUB89016,mortgage,2024-04-13,2025-04-13,0,180000,92089.22,250,current,R,18
C1123,T03296,Bank_392,SUB87809,mortgage,2019-08-13,2020-08-12,0,250000,161941.91,100,current,R,74
C1123,T03297,Bank_908,SUB30925,revolving,2015-11-16,2018-11-15,2000,2000,607.17,100,current,R,119
C1124,T03298,Bank_617,SUB91485,mortgage,2023-08-13,2028-08-11,0,450000,28105.06,750,current,R,26
C1124,T03299,Bank_323,SUB82979,revolving,2024-09-22,2027-09-22,30000,30000,11242.17,250,current,R,13
C1125,T03300,Bank_688,SUB82159,mortgage,2018-12-21,,0,320000,228167.37,100,current,R,82
C1125,T03301,Bank_717,SUB12970,revolving,2022-04-17,,30000,30000,7908.32,0,charged_off,R,42
C1125,T03302,Bank_287,SUB82862,revolving,2013-05-10,2017-05-09,2000,2000,1201.64,500,charged_off,R,149
C1126,T03303,Bank_915,SUB48205,revolving,2017-02-12,2019-02-12,10000,10000,359.88,100,current,R,104
C1126,T03304,Bank_344,SUB46326,revolving,2025-09-14,,5000,5000,398.15,250,30_days_late,R,1
C1126,T03305,Bank_608,SUB83409,mortgage,2020-02-06,2022-02-05,0,320000,113017.57,250,current,R,68
C1126,T03306,Bank_964,SUB27416,revolving,2013-05-21,2016-05-20,5000,5000,213.45,500,current,R,149
C1127,T03307,Bank_442,SUB10076,mortgage,2016-10-12,2017-10-12,0,180000,80199.39,750,current,R,108
C1127,T03308,Bank_767,SUB38828,installment,2011-06-07,,0,22000,17239.42,750,current,R,172
C1128,T03309,Bank_464,SUB22209,revolving,2024-04-07,,5000,5000,967.67,500,current,R,18
C1128,T03310,Bank_370,SUB95535,installment,2023-12-08,2026-12-07,0,22000,15409.5,250,60_days_late,R,22
C1128,T03311,Bank_161,SUB60701,installment,2017-07-10,2018-07-10,0,12000,8250.86,750,current,R,99
C1129,T03312,Bank_845,SUB87092,revolving,2018-07-01,2021-06-30,20000,20000,7654.78,100,current,R,87
C1129,T03313,Bank_556,SUB78194,mortgage,2014-06-14,2016-06-13,0,320000,291241.22,750,current,R,136
C1130,T03314,Bank_224,SUB47109,revolving,2025-08-16,2028-08-15,2000,2000,470.87,0,current,R,2
C1130,T03315,Bank_760,SUB66562,revolving,2021-02-07,2022-02-07,20000,20000,12831.85,500,current,R,56
C1131,T03316,Bank_449,SUB98370,installment,2015-10-08,,0,22000,8084.28,500,current,R,120
C1131,T03317,Bank_508,SUB96075,mortgage,2018-01-08,2023-01-07,0,250000,150213.54,500,current,R,93
C1131,T03318,Bank_507,SUB56930,mortgage,2019-11-06,2020-11-05,0,320000,140964.11,500,current,R,71
C1132,T03319,Bank_807,SUB89518,mortgage,2016-10-22,,0,180000,15361.15,750,current,R,108
C1132,T03320,Bank_997,SUB56292,mortgage,2015-08-02,2017-08-01,0,320000,284323.96,750,current,R,122
C1132,T03321,Bank_345,SUB81973,installment,2017-05-21,,0,12000,524.0,750,30_days_late,R,101
C1132,T03322,Bank_648,SUB10971,revolving,2020-05-09,,5000,5000,391.3,500,current,R,65
C1133,T03323,Bank_960,SUB43415,mortgage,2023-09-17,2028-09-15,0,180000,96784.61,250,30_days_late,R,25
C1133,T03324,Bank_649,SUB21151,revolving,2015-08-06,2019-08-05,1000,1000,356.91,250,current,R,122
C1133,T03325,Bank_340,SUB79145,revolving,2020-07-04,2024-07-03,1000,1000,730.93,750,current,R,63
C1134,T03326,Bank_893,SUB25766,revolving,2025-04-03,2027-04-03,20000,20000,13664.11,750,current,R,6
C1134,T03327,Bank_854,SUB19961,mortgage,2023-03-10,2027-03-09,0,450000,216152.06,0,current,R,31
C1134,T03328,Bank_803,SUB69748,revolving,2014-03-10,2016-03-09,5000,5000,2471.37,750,current,R,139
C1134,T03329,Bank_808,SUB32614,mortgage,2013-07-27,2016-07-26,0,320000,147790.03,750,current,R,147
C1135,T03330,Bank_449,SUB45308,mortgage,2020-03-20,2021-03-20,0,250000,75155.4,750,current,R,67
C1135,T03331,Bank_167,SUB83055,revolving,2014-05-16,2015-05-16,5000,5000,4303.87,250,current,R,137
C1136,T03332,Bank_783,SUB89393,revolving,2020-02-15,2025-02-13,10000,10000,8099.23,750,current,R,68
C1136,T03333,Bank_265,SUB55715,installment,2016-02-07,2020-02-06,0,18000,4572.67,750,30_days_late,R,116
C1137,T03334,Bank_561,SUB52926,mortgage,2010-04-12,2012-04-11,0,180000,9313.5,500,current,R,186
C1137,T03335,Bank_538,SUB79842,installment,2012-05-19,2017-05-18,0,22000,10392.29,750,current,R,161
C1137,T03336,Bank_923,SUB35293,revolving,2014-06-18,2015-06-18,5000,5000,3947.74,500,current,R,136
C1138,T03337,Bank_419,SUB50557,installment,2025-10-17,2027-10-17,0,22000,5408.96,500,charged_off,R,1
C1138,T03338,Bank_486,SUB13017,revolving,2013-01-22,2015-01-22,10000,10000,8450.58,250,current,R,153
C1138,T03339,Bank_949,SUB32927,installment,2018-03-28,,0,12000,7336.21,100,current,R,91
C1139,T03340,Bank_692,SUB37138,revolving,2024-05-07,2027-05-07,10000,10000,5979.69,250,current,R,17
C1139,T03341,Bank_940,SUB88094,revolving,2025-03-28,2027-03-28,2000,2000,1022.27,250,current,R,7
C1139,T03342,Bank_536,SUB20305,mortgage,2011-02-12,,0,320000,197379.68,0,current,R,176
C1140,T03343,Bank_434,SUB99411,mortgage,2011-12-21,,0,180000,167763.58,100,current,R,166
C1140,T03344,Bank_605,SUB44339,revolving,2018-07-17,2020-07-16,5000,5000,1113.87,100,30_days_late,R,87
C1140,T03345,Bank_876,SUB99574,revolving,2016-03-04,2017-03-04,5000,5000,1377.11,250,current,R,115
C1141,T03346,Bank_601,SUB94337,mortgage,2013-10-13,2018-10-12,0,180000,107671.84,750,current,R,144
C1141,T03347,Bank_683,SUB13577,installment,2023-06-23,2024-06-22,0,18000,9726.33,750,current,R,28
C1141,T03348,Bank_526,SUB12365,revolving,2012-07-27,2013-07-27,5000,5000,4390.46,250,charged_off,R,159
C1142,T03349,Bank_160,SUB10390,mortgage,2022-05-07,2025-05-06,0,250000,162253.32,750,current,R,41
C1142,T03350,Bank_913,SUB55074,revolving,2023-01-04,2026-01-03,30000,30000,28952.64,500,current,R,33
C1142,T03351,Bank_521,SUB46211,mortgage,2023-12-06,,0,180000,152925.67,750,current,R,22
C1142,T03352,Bank_132,SUB53647,revolving,2020-06-12,,30000,30000,12250.24,250,current,R,64
C1143,T03353,Bank_759,SUB85911,mortgage,2024-11-26,2025-11-26,0,250000,93705.24,100,current,R,11
C1143,T03354,Bank_619,SUB53551,installment,2012-12-13,2016-12-12,0,22000,14954.12,500,current,R,154
C1143,T03355,Bank_906,SUB80756,mortgage,2022-09-23,2024-09-22,0,320000,50760.87,250,current,R,37
C1143,T03356,Bank_869,SUB20819,mortgage,2020-08-17,2025-08-16,0,180000,36730.66,750,current,R,62
C1144,T03357,Bank_632,SUB70129,mortgage,2011-06-18,2015-06-17,0,320000,165947.96,100,current,R,172
C1144,T03358,Bank_158,SUB19423,mortgage,2012-04-09,,0,320000,218786.23,500,current,R,162
C1145,T03359,Bank_466,SUB49900,revolving,2013-04-23,2017-04-22,10000,10000,8634.95,500,current,R,150
C1145,T03360,Bank_842,SUB86371,mortgage,2013-12-28,2015-12-28,0,250000,164705.92,100,current,R,142
C1145,T03361,Bank_378,SUB45249,revolving,2019-11-11,2022-11-10,30000,30000,17078.93,500,current,R,71
C1145,T03362,Bank_295,SUB96683,mortgage,2013-03-22,,0,450000,35458.11,0,current,R,151
C1146,T03363,Bank_339,SUB30650,installment,2013-06-05,2014-06-05,0,22000,2754.53,500,current,R,148
C1146,T03364,Bank_906,SUB64123,revolving,2018-12-02,2021-12-01,30000,30000,12446.2,100,current,R,82
C1147,T03365,Bank_812,SUB13005,mortgage,2019-09-03,,0,180000,3919.01,250,current,R,73
C1147,T03366,Bank_291,SUB39019,installment,2013-07-15,2017-07-14,0,18000,11171.15,750,30_days_late,R,147
C1147,T03367,Bank_123,SUB73788,revolving,2016-07-17,2019-07-17,5000,5000,1451.44,250,current,R,111
C1147,T03368,Bank_728,SUB58131,revolving,2018-11-20,2021-11-19,20000,20000,13339.42,100,current,R,83
C1148,T03369,Bank_187,SUB13444,mortgage,2018-03-17,2022-03-16,0,250000,100340.69,750,current,R,91
C1148,T03370,Bank_858,SUB70367,revolving,2025-03-15,2026-03-15,5000,5000,2898.43,0,30_days_late,R,7
C1149,T03371,Bank_362,SUB42350,installment,2012-06-11,2017-06-10,0,18000,12770.2,250,current,R,160
C1149,T03372,Bank_786,SUB32488,revolving,2020-03-05,2022-03-05,20000,20000,6265.32,750,30_days_late,R,67
C1149,T03373,Bank_893,SUB23941,mortgage,2011-11-06,2013-11-05,0,180000,114805.74,250,current,R,167
C1149,T03374,Bank_350,SUB23984,mortgage,2017-12-09,2020-12-08,0,320000,264757.93,100,charged_off,R,94
C1150,T03375,Bank_115,SUB25147,revolving,2021-07-05,2023-07-05,2000,2000,156.09,100,current,R,51
C1150,T03376,Bank_995,SUB98730,installment,2013-04-03,2016-04-02,0,12000,1203.64,750,current,R,150
C1150,T03377,Bank_776,SUB26631,revolving,2010-06-11,2015-06-10,30000,30000,4434.37,750,current,R,184
C1151,T03378,Bank_459,SUB62801,mortgage,2011-12-10,2015-12-09,0,450000,273632.48,750,current,R,166
C1151,T03379,Bank_732,SUB91600,revolving,2023-11-25,2024-11-24,5000,5000,174.0,750,current,R,23
C1151,T03380,Bank_208,SUB90734,revolving,2022-08-06,2026-08-05,2000,2000,1124.29,100,current,R,38
C1152,T03381,Bank_907,SUB73384,mortgage,2025-06-02,2028-06-01,0,250000,35752.82,250,30_days_late,R,4
C1152,T03382,Bank_665,SUB21234,mortgage,2010-12-10,2013-12-09,0,250000,61512.71,250,current,R,178
C1152,T03383,Bank_414,SUB64174,installment,2019-04-07,2020-04-06,0,22000,16040.25,750,current,R,78
C1153,T03384,Bank_658,SUB69461,mortgage,2025-01-16,2030-01-15,0,320000,282117.7,100,current,R,9
C1153,T03385,Bank_511,SUB49508,installment,2014-04-19,2016-04-18,0,8000,2632.7,750,current,R,138
C1153,T03386,Bank_858,SUB86121,mortgage,2014-04-13,,0,320000,110515.68,500,current,R,138
C1153,T03387,Bank_810,SUB70230,mortgage,2016-08-03,2020-08-02,0,450000,158643.23,100,current,R,110
C1154,T03388,Bank_892,SUB76710,installment,2012-02-27,2017-02-25,0,18000,5182.73,750,current,R,164
C1154,T03389,Bank_651,SUB62067,installment,2018-03-09,2020-03-08,0,12000,4917.28,100,current,R,91
C1154,T03390,Bank_402,SUB68379,installment,2024-02-04,2025-02-03,0,8000,4200.31,750,current,R,20
C1154,T03391,Bank_348,SUB94176,mortgage,2024-05-19,2029-05-18,0,320000,121568.56,250,current,R,17
C1155,T03392,Bank_318,SUB53925,revolving,2013-11-17,2018-11-16,5000,5000,2093.89,500,current,R,143
C1155,T03393,Bank_715,SUB17999,installment,2018-11-25,,0,18000,11797.22,100,current,R,83
C1155,T03394,Bank_300,SUB23615,mortgage,2025-08-21,2028-08-20,0,320000,110046.33,100,current,R,2
C1155,T03395,Bank_807,SUB26669,mortgage,2018-02-05,2021-02-04,0,250000,31026.34,500,current,R,92
C1156,T03396,Bank_259,SUB95207,installment,2011-06-12,2013-06-11,0,8000,3985.16,500,current,R,172
C1156,T03397,Bank_124,SUB34226,revolving,2022-05-05,2025-05-04,10000,10000,3154.92,250,current,R,41
C1156,T03398,Bank_163,SUB99989,installment,2014-01-09,2018-01-08,0,22000,1326.26,500,current,R,141
C1157,T03399,Bank_687,SUB41276,installment,2018-09-15,2023-09-14,0,22000,20516.6,500,current,R,85
C1157,T03400,Bank_455,SUB15462,mortgage,2015-02-24,2019-02-23,0,250000,194412.69,100,current,R,128
C1158,T03401,Bank_694,SUB44653,mortgage,2022-11-04,2025-11-03,0,320000,90121.35,250,current,R,35
C1158,T03402,Bank_134,SUB48990,mortgage,2012-02-24,2013-02-23,0,250000,12964.96,750,current,R,164
C1158,T03403,Bank_227,SUB88944,revolving,2011-07-05,2013-07-04,5000,5000,675.13,0,current,R,171
C1159,T03404,Bank_377,SUB98964,installment,2025-10-26,2030-10-25,0,8000,2750.65,250,current,R,1
C1159,T03405,Bank_568,SUB32068,revolving,2016-05-06,2020-05-05,5000,5000,1141.54,100,30_days_late,R,113
C1159,T03406,Bank_400,SUB31547,mortgage,2015-03-18,2020-03-16,0,320000,286730.73,750,current,R,127
C1160,T03407,Bank_881,SUB77624,mortgage,2022-01-03,2026-01-02,0,450000,297437.57,250,30_days_late,R,45
C1160,T03408,Bank_642,SUB39166,revolving,2011-02-04,2013-02-03,30000,30000,10682.05,250,60_days_late,R,176
C1160,T03409,Bank_347,SUB92468,installment,2021-03-05,2025-03-04,0,8000,2231.75,100,current,R,55
C1160,T03410,Bank_830,SUB32192,installment,2015-05-09,2020-05-07,0,18000,7440.68,100,30_days_late,R,125
C1161,T03411,Bank_684,SUB71450,mortgage,2013-07-24,2016-07-23,0,320000,46273.6,250,current,R,147
C1161,T03412,Bank_785,SUB59814,installment,2011-03-04,,0,22000,2074.67,100,current,R,175
C1161,T03413,Bank_371,SUB36005,installment,2012-01-05,,0,18000,4913.93,100,current,R,165
C1162,T03414,Bank_951,SUB32069,installment,2024-01-06,2028-01-05,0,8000,2695.55,750,current,R,21
C1162,T03415,Bank_109,SUB48549,installment,2017-08-27,2020-08-26,0,18000,13693.62,0,current,R,98
C1162,T03416,Bank_789,SUB62987,installment,2021-02-03,2022-02-03,0,18000,13367.21,250,current,R,56
C1163,T03417,Bank_282,SUB86247,installment,2012-02-03,2017-02-01,0,8000,1540.14,250,current,R,164
C1163,T03418,Bank_363,SUB19265,revolving,2012-07-20,2014-07-20,2000,2000,1730.25,500,current,R,159
C1163,T03419,Bank_785,SUB43862,installment,2024-06-26,,0,8000,3922.89,750,current,R,16
C1164,T03420,Bank_850,SUB35494,mortgage,2017-07-14,2022-07-13,0,250000,61375.97,100,current,R,99
C1164,T03421,Bank_630,SUB13092,installment,2025-09-07,2026-09-07,0,12000,10053.88,750,current,R,1
C1164,T03422,Bank_473,SUB11772,revolving,2010-08-19,2013-08-18,1000,1000,44.23,250,current,R,182
C1165,T03423,Bank_327,SUB69323,installment,2016-12-14,2017-12-14,0,22000,18893.06,100,current,R,106
C1165,T03424,Bank_746,SUB28858,installment,2012-05-05,2014-05-05,0,18000,8128.65,250,current,R,161
C1165,T03425,Bank_228,SUB90051,mortgage,2023-12-23,2026-12-22,0,320000,86281.05,750,current,R,22
C1165,T03426,Bank_627,SUB21203,mortgage,2017-12-24,2021-12-23,0,250000,38914.22,750,current,R,94
C1166,T03427,Bank_674,SUB18178,revolving,2021-10-17,2025-10-16,30000,30000,15034.0,100,current,R,48
C1166,T03428,Bank_437,SUB26649,mortgage,2018-01-20,2022-01-19,0,250000,110021.94,0,current,R,93
C1166,T03429,Bank_251,SUB23357,installment,2015-08-12,2017-08-11,0,22000,5351.86,750,current,R,122
C1166,T03430,Bank_553,SUB43240,revolving,2020-06-08,2021-06-08,10000,10000,6137.59,250,current,R,64
C1167,T03431,Bank_403,SUB87711,mortgage,2013-02-23,2016-02-23,0,180000,76535.94,250,current,R,152
C1167,T03432,Bank_431,SUB29521,installment,2020-02-08,2024-02-07,0,8000,7450.95,0,current,R,68
C1167,T03433,Bank_564,SUB30321,revolving,2022-07-24,2026-07-23,30000,30000,3292.85,250,current,R,39
C1168,T03434,Bank_543,SUB86060,installment,2013-10-23,2016-10-22,0,18000,16368.64,750,30_days_late,R,144
C1168,T03435,Bank_711,SUB59688,mortgage,2020-02-13,2024-02-12,0,320000,115515.74,100,60_days_late,R,68
C1169,T03436,Bank_967,SUB47921,revolving,2024-07-02,2026-07-02,10000,10000,2837.49,500,current,R,15
C1169,T03437,Bank_259,SUB66338,revolving,2017-08-22,2020-08-21,30000,30000,7855.92,100,current,R,98
C1169,T03438,Bank_234,SUB94634,mortgage,2016-02-16,2019-02-15,0,320000,51839.27,250,current,R,116
C1170,T03439,Bank_132,SUB96721,revolving,2025-04-17,2030-04-16,2000,2000,534.16,750,current,R,6
C1170,T03440,Bank_124,SUB49114,installment,2015-10-12,2020-10-10,0,8000,4046.98,250,current,R,120
C1171,T03441,Bank_330,SUB18577,installment,2016-12-11,2018-12-11,0,22000,15896.98,0,current,R,106
C1171,T03442,Bank_743,SUB21156,installment,2024-02-20,2025-02-19,0,12000,10950.91,500,current,R,20
C1171,T03443,Bank_409,SUB24123,revolving,2021-05-28,,30000,30000,18852.26,0,current,R,53
C1172,T03444,Bank_760,SUB87577,mortgage,2023-09-19,,0,250000,12825.37,0,current,R,25
C1172,T03445,Bank_527,SUB85091,revolving,2018-06-25,2019-06-25,20000,20000,18278.84,100,current,R,88
C1172,T03446,Bank_409,SUB52237,installment,2013-10-22,2014-10-22,0,12000,4492.58,250,current,R,144
C1173,T03447,Bank_183,SUB66502,installment,2023-06-04,2028-06-02,0,8000,6201.8,500,current,R,28
C1173,T03448,Bank_180,SUB26653,revolving,2013-07-27,2016-07-26,2000,2000,909.14,250,current,R,147
C1174,T03449,Bank_778,SUB60838,revolving,2018-08-01,2021-07-31,1000,1000,187.12,500,current,R,86
